단품코드,항만_재고,부평_재고,내부창고_합계
SPWHE4VG0319070,0,2,2
SPWHE4VG0319075,0,4,4
SPWHE4VG0319080,0,2,2
SPWHE4VG0335080,0,2,2
SPWHE4VKG119160,0,2,2
SPWHF11W0185075,0,2,2
SPWHF12W0185075,0,2,2
SPWHF23G1139075,0,2,2
SPWHF23G1159070,0,6,6
SPWHF23G1339075,0,2,2
SPWHF23KG125130,0,2,2
SPWHF23KG259120,0,2,2
SPWHF23KG259130,0,8,8
SPWHF23KG259140,0,6,6
SPWHF23KG259150,0,2,2
SPWHF23KG259160,0,6,6
SPWHF24KG139110,0,2,2
SPWHF24KG139120,0,2,2
SPWHF24KG139140,0,2,2
SPWHF24KG139150,0,4,4
SPWHF24KG139160,0,2,2
SPWHF24KG151120,0,4,4
SPWHF24KG151130,0,6,6
SPWHF24KG151140,0,6,6
SPWHF24KG151150,0,6,6
SPWHF24KG151160,0,2,2
SPWHF25G1210075,0,2,2
SPWHF37G1210075,0,2,2
SPWHF37G1310075,0,2,2
SPWHF37G9210999,0,2,2
SPWHF37W1103070,0,4,4
SPWHF37W1103075,0,4,4
SPWHF37W1110070,0,6,6
SPWHF38G0119080,0,4,4
SPWHF38G0149070,0,16,16
SPWHF38G0149075,0,12,12
SPWHF38G0149080,0,4,4
SPWHF38G0160070,0,2,2
SPWHF38G0160075,0,2,2
SPWHF49G0119070,0,200,200
SPWHF49G0119075,0,144,144
SPWHF49G0119080,0,140,140
SPWHF49G0135070,0,212,212
SPWHF49G0135075,0,202,202
SPWHF49G0135080,0,184,184
SPWHF49G0185070,0,222,222
SPWHF49G0185075,0,156,156
SPWHF49G0185080,0,192,192
SPWHF49G0210070,0,52,52
SPWHF49G0210075,0,42,42
SPWHF49G0210080,0,38,38
SPWHF49G0219070,0,10,10
SPWHF49G0219075,0,18,18
SPWHF49G0219080,0,6,6
SPWHF49G0260070,0,34,34
SPWHF49G0260075,0,40,40
SPWHF49G0260080,0,26,26
SPWHF49G0310070,0,106,106
SPWHF49G0310075,0,172,172
SPWHF49G0310080,0,226,226
SPWHF49G0319070,0,118,118
SPWHF49G0319075,0,162,162
SPWHF49G0319080,0,136,136
SPWHF49G0339075,0,4,4
SPWHF49G0339080,0,10,10
SPWHF49G0419070,0,24,24
SPWHF49G0419075,0,28,28
SPWHF49G0419080,0,28,28
SPWHF49G0459070,0,30,30
SPWHF49G0459075,0,44,44
SPWHF49G0459080,0,32,32
SPWHF49G9049999,0,14,14
SPWHF49KG115110,0,66,66
SPWHF49KG115120,0,14,14
SPWHF49KG115130,0,104,104
SPWHF49KG115140,0,110,110
SPWHF49KG115150,0,40,40
SPWHF49KG115160,0,22,22
SPWHF49KG135110,0,40,40
SPWHF49KG135120,0,88,88
SPWHF49KG135130,0,138,138
SPWHF49KG135140,0,198,198
SPWHF49KG135150,0,170,170
SPWHF49KG135160,0,178,178
SPWHF49KG159110,0,64,64
SPWHF49KG159120,0,20,20
SPWHF49KG159130,0,70,70
SPWHF49KG159140,0,90,90
SPWHF49KG159150,0,44,44
SPWHF49KG159160,0,22,22
SPWHF49KG751140,0,2,2
SPWHF49KG919120,0,146,146
SPWHF49KG919130,0,336,336
SPWHF49KG919140,0,280,280
SPWHF49KG919150,0,194,194
SPWHF49KG939120,0,160,160
SPWHF49KG939130,0,250,250
SPWHF49KG939140,0,270,270
SPWHF49KG939150,0,112,112
SPWHF49W0217070,0,32,32
SPWHF49W0217075,0,16,16
SPWHF49W0217080,0,48,48
SPWHF49W0219070,0,30,30
SPWHF49W0219075,0,10,10
SPWHF49W0219080,0,12,12
SPWHF49W0236070,0,22,22
SPWHF49W0236075,0,16,16
SPWHF49W0236080,0,20,20
SPWHF49W0285070,0,6,6
SPWHF49W0285075,0,10,10
SPWHF49W0285080,0,14,14
SPWHF49W0316070,0,16,16
SPWHF49W0316075,0,24,24
SPWHF49W0316080,0,12,12
SPWHF49W0319070,0,68,68
SPWHF49W0319075,0,74,74
SPWHF49W0319080,0,108,108
SPWHF49W03AC070,0,56,56
SPWHF49W03AC075,0,72,72
SPWHF49W03AC080,0,118,118
SPWHF49W1411070,0,28,28
SPWHF49W1411075,0,30,30
SPWHF49W1411080,0,38,38
SPWHF49W1419070,0,32,32
SPWHF49W1419075,0,28,28
SPWHF49W1419080,0,28,28
SPWHF49W1611070,0,30,30
SPWHF49W1611075,0,32,32
SPWHF49W1611080,0,36,36
SPWHF49W1685070,0,12,12
SPWHF49W1685075,0,4,4
SPWHF49W1685080,0,14,14
SPWHF4TG9116070,0,8,8
SPWHF4TG9116075,0,10,10
SPWHF4TG9117070,0,12,12
SPWHF4TG9117075,0,2,2
SPWHF4TG9219999,0,12,12
SPWHF4TG9235999,0,28,28
SPWHF4TG9319070,0,42,42
SPWHF4TG9319075,0,40,40
SPWHF4TG9359070,0,42,42
SPWHF4TG9359075,0,44,44
SPWHF4TG9385070,0,18,18
SPWHF4TG9385075,0,20,20
SPWHF4TG93B1070,0,50,50
SPWHF4TG93B1075,0,52,52
SPWHF4TKG919130,0,24,24
SPWHF4TKG919140,0,12,12
SPWHF4TKG919150,0,18,18
SPWHF4TKG919160,0,2,2
SPWHF4TKG985130,0,28,28
SPWHF4TKG985140,0,14,14
SPWHF4TKG985150,0,22,22
SPWHF4TKG985160,0,24,24
SPWHF4VG0235070,0,420,420
SPWHF4VG0235075,0,268,268
SPWHF4VG0235080,0,362,362
SPWHF4VG0239070,0,158,158
SPWHF4VG0239075,0,158,158
SPWHF4VG0239080,0,214,214
SPWHF4VG0259070,0,88,88
SPWHF4VG0259075,0,54,54
SPWHF4VG0259080,0,52,52
SPWHF4VG0285070,0,54,54
SPWHF4VG0285075,0,74,74
SPWHF4VG0285080,0,74,74
SPWHF4VG9164999,0,18,18
SPWHF4VG9185999,0,14,14
SPWHF4VG9260070,0,2,2
SPWHF4VG9285070,0,22,22
SPWHF4VG9285075,0,22,22
SPWHF4VG9319070,0,2,2
SPWHF4VG9319075,0,10,10
SPWHF4VG9385070,0,6,6
SPWHF4VG9439999,0,30,30
SPWHF4VG9459999,0,34,34
SPWHF4VG9519999,0,6,6
SPWHF4VG9539999,0,12,12
SPWHF4VG9559999,0,18,18
SPWHF4VG9615070,0,20,20
SPWHF4VG9615075,0,20,20
SPWHF4VG9619070,0,36,36
SPWHF4VG9619075,0,32,32
SPWHF4VG9715999,0,6,6
SPWHF4VG9785999,0,10,10
SPWHF4VG9859999,0,6,6
SPWHF4VG9885999,0,18,18
SPWHF4VGY139070,0,448,448
SPWHF4VGY139075,0,256,256
SPWHF4VGY139080,0,220,220
SPWHF4VGY185070,0,320,320
SPWHF4VGY185075,0,176,176
SPWHF4VGY185080,0,188,188
SPWHG12G9685070,0,2,2
SPWHG12W1435070,0,1128,1128
SPWHG12W1435075,0,164,164
SPWHG12W1435080,0,104,104
SPWHG12W1459080,0,2,2
SPWHG12W1485070,0,238,238
SPWHG12W1485075,0,48,48
SPWHG12W1485080,0,16,16
SPWHG23KG119130,0,32,32
SPWHG23KG119150,0,2,2
SPWHG23KG175110,0,2,2
SPWHG23KG175120,0,4,4
SPWHG23KG175130,0,2,2
SPWHG23KG175160,0,2,2
SPWHG23W1117070,0,8,8
SPWHG23W1117075,0,4,4
SPWHG23W1117080,0,6,6
SPWHG23W1119070,0,28,28
SPWHG23W1119080,0,8,8
SPWHG23W1136070,0,14,14
SPWHG23W1136075,0,8,8
SPWHG23W1136080,0,10,10
SPWHG23W1185070,0,12,12
SPWHG23W1185075,0,10,10
SPWHG23W1185080,0,8,8
SPWHG23W1217070,0,2,2
SPWHG23W1217075,0,4,4
SPWHG23W1217080,0,4,4
SPWHG23W1219075,0,8,8
SPWHG23W1360070,0,2,2
SPWHG23W1399070,0,2,2
SPWHG23W1419070,0,8,8
SPWHG23W1419075,0,2,2
SPWHG23W1419080,0,20,20
SPWHG23W1485070,0,4,4
SPWHG24G9410999,0,2,2
SPWHG25G0119075,0,12,12
SPWHG25G0119085,0,6,6
SPWHG25G0135075,0,8,8
SPWHG25G0135080,0,6,6
SPWHG25G0135085,0,10,10
SPWHG25G0139070,0,16,16
SPWHG25G0139075,0,14,14
SPWHG25G0139080,0,12,12
SPWHG25G0139085,0,10,10
SPWHG25G0151070,0,14,14
SPWHG25G0151080,0,28,28
SPWHG25G1110080,0,2,2
SPWHG25G1119085,0,4,4
SPWHG25G9110080,0,2,2
SPWHG25W0155080,0,2,2
SPWHG37G0110070,0,2,2
SPWHG37G0219070,0,6,6
SPWHG37G9059075,0,2,2
SPWHG37G9085070,0,8,8
SPWHG37G9085080,0,2,2
SPWHG37G9110999,0,2,2
SPWHG37G9215070,0,106,106
SPWHG37G9219070,0,90,90
SPWHG37G9219075,0,88,88
SPWHG37G9310999,0,18,18
SPWHG37GY119070,0,128,128
SPWHG37GY119075,0,36,36
SPWHG37GY119080,0,2,2
SPWHG37GY185070,0,2,2
SPWHG37GY210070,0,18,18
SPWHG37GY210075,0,2,2
SPWHG37GY216070,0,2,2
SPWHG37GY219070,0,2,2
SPWHG37GY219075,0,24,24
SPWHG37GY319070,0,2,2
SPWHG37GY339070,0,48,48
SPWHG37GY339075,0,2,2
SPWJE23G0119070,0,2,2
SPWJE23G01VI070,0,2,2
SPWJE23KG530110,0,2,2
SPWJE23KG575120,0,4,4
SPWJE26G0110070,0,8,8
SPWJE26G01VI080,0,6,6
SPWJE49KG1VI120,0,2,2
SPWJE49KG1VI140,0,2,2
SPWJE49KG1VI160,0,2,2
SPWJF23G0117070,0,10,10
SPWJF23G0157070,0,2,2
SPWJF23G0159070,0,6,6
SPWJF23G0159075,0,28,28
SPWJF23G0159080,0,2,2
SPWJF23G01VI070,0,2,2
SPWJF24G0117070,0,2,2
SPWJF24G0159070,0,2,2
SPWJF24G02VI075,0,2,2
SPWJF49G0155070,0,76,76
SPWJF49G0155075,0,56,56
SPWJF49G0155080,0,52,52
SPWJF49G0157070,0,84,84
SPWJF49G0157075,0,70,70
SPWJF49G0157080,0,46,46
SPWJF49G01VB070,0,48,48
SPWJF49G01VB075,0,48,48
SPWJF49G01VB080,0,58,58
SPWJF49G0255070,0,10,10
SPWJF49G0255075,0,20,20
SPWJF49G0255080,0,12,12
SPWJF49G0257070,0,10,10
SPWJF49G0257075,0,14,14
SPWJF49G0257080,0,8,8
SPWJG23G0159080,0,2,2
SPWJG23KG156140,0,14,14
SPWJG23KG156150,0,2,2
SPWJG23KG159130,0,20,20
SPWJG23KG159160,0,2,2
SPWJG25GY117075,0,2,2
SPWJG25GY157070,0,2,2
SPWJG25GY157085,0,4,4
SPWKG37G0159070,0,120,120
SPWKG37G0159075,0,220,220
SPWKG37G0159080,0,170,170
SPWKG37G0159085,0,8,8
SPWKG37G01AC070,0,124,124
SPWKG37G01AC075,0,196,196
SPWKG37G01AC080,0,196,196
SPWKG37G01AC085,0,4,4
SPWME23KG550150,0,2,2
SPWMF49G9019999,0,2,2
SPWMF49G90AC999,0,18,18
SPWMG23G0119075,0,2,2
SPWMG23G0119080,0,2,2
SPWMG37G8015090,0,8,8
SPWMG37G8015095,0,2,2
SPWMG37G8019090,0,8,8
SPWMG37G8019095,0,8,8
SPWMG37G8125999,0,12,12
SPWMG37G9015075,0,10,10
SPWMG37G9015080,0,6,6
SPWMG37G9050075,0,4,4
SPWPEA9A1119085,0,258,258
SPWPEA9A1119090,0,332,332
SPWPEA9A1119095,0,324,324
SPWPEA9A1119100,0,124,124
SPWPEA9A11S1085,0,214,214
SPWPEA9A11S1090,0,308,308
SPWPEA9A11S1095,0,218,218
SPWPEA9A11S1100,0,210,210
SPWPEA9A11S2085,0,174,174
SPWPEA9A11S2090,0,328,328
SPWPEA9A11S2095,0,194,194
SPWPEA9A11S2100,0,182,182
SPWPEA9A11S3085,0,12,12
SPWPEA9A11S3090,0,8,8
SPWPEA9A11S3095,0,6,6
SPWPEA9A11S3100,0,4,4
SPWPEA9A1219085,0,18,18
SPWPEA9A1219090,0,4,4
SPWPEA9A1219095,0,2,2
SPWPEA9A12S1095,0,8,8
SPWPEA9A12S2090,0,4,4
SPWPEA9A12S2095,0,2,2
SPWPEA9A12S3090,0,2,2
SPWPEA9A2019085,0,514,514
SPWPEA9A2019090,0,134,134
SPWPEA9A2019095,0,154,154
SPWPEA9A20S1085,0,150,150
SPWPEA9A20S1090,0,118,118
SPWPEA9A20S1095,0,60,60
SPWPEA9A2119085,0,32,32
SPWPEA9A2119090,0,2,2
SPWPEA9A21S1085,0,18,18
SPWPEA9A21S2085,0,6,6
SPWPEA9A21S3085,0,2,2
SPWPEA9KG199110,0,58,58
SPWPEA9KG199120,0,6,6
SPWPEA9KG199130,0,20,20
SPWPEA9KG199140,0,2,2
SPWPEA9KG199150,0,4,4
SPWPFA9A1116085,0,52,52
SPWPFA9A1116090,0,44,44
SPWPFA9A1116095,0,44,44
SPWPFA9A1116100,0,46,46
SPWPFA9A1119085,0,130,130
SPWPFA9A1119090,0,200,200
SPWPFA9A1119095,0,184,184
SPWPFA9A1119100,0,134,134
SPWPFA9A1151085,0,16,16
SPWPFA9A1151090,0,8,8
SPWPFA9A1151095,0,8,8
SPWPFA9A1151100,0,12,12
SPWPFA9A1184085,0,14,14
SPWPFA9A1184090,0,12,12
SPWPFA9A1184095,0,16,16
SPWPFA9A1184100,0,16,16
SPWPFA9A1188085,0,16,16
SPWPFA9A1188090,0,10,10
SPWPFA9A1188095,0,6,6
SPWPFA9A1188100,0,18,18
SPWPFA9A11GP090,0,6,6
SPWPFA9A11S1085,0,184,184
SPWPFA9A11S1090,0,110,110
SPWPFA9A11S1095,0,206,206
SPWPFA9A11S1100,0,160,160
SPWPFA9A11S1105,0,2,2
SPWPFA9A11S2085,0,78,78
SPWPFA9A11S2090,0,102,102
SPWPFA9A11S2095,0,116,116
SPWPFA9A11S2100,0,80,80
SPWPFA9A11S3085,0,86,86
SPWPFA9A11S3090,0,146,146
SPWPFA9A11S3095,0,138,138
SPWPFA9A11S3100,0,120,120
SPWPFA9A1219085,0,84,84
SPWPFA9A1219090,0,140,140
SPWPFA9A1219095,0,86,86
SPWPFA9A12S1085,0,92,92
SPWPFA9A12S1090,0,108,108
SPWPFA9A12S1095,0,124,124
SPWPFA9A12S2085,0,56,56
SPWPFA9A12S2090,0,110,110
SPWPFA9A12S2095,0,122,122
SPWPFA9A12S3085,0,4,4
SPWPFA9A12S3090,0,18,18
SPWPFA9A12S3095,0,26,26
SPWPFA9A1319090,0,2,2
SPWPFA9A13S1085,0,2,2
SPWPFA9A13S1090,0,4,4
SPWPFA9A13S2090,0,2,2
SPWPFA9A2019085,0,12,12
SPWPFA9A2019090,0,20,20
SPWPFA9A2019095,0,10,10
SPWPFA9A2035085,0,76,76
SPWPFA9A2035090,0,18,18
SPWPFA9A2035095,0,14,14
SPWPFA9KG199110,0,30,30
SPWPFA9KG199120,0,14,14
SPWPFA9KG199130,0,10,10
SPWPFA9KG199140,0,12,12
SPWPFA9KG199150,0,18,18
SPWPFA9KG199160,0,4,4
SPWPFA9KG231110,0,6,6
SPWPFA9KG231120,0,12,12
SPWPFA9KG231130,0,16,16
SPWPFA9KG231140,0,8,8
SPWPFA9KG231150,0,14,14
SPWPFA9KG231160,0,14,14
SPWPFA9KG284120,0,20,20
SPWPFA9KG284130,0,16,16
SPWPFA9KG284140,0,8,8
SPWPFA9KG284150,0,16,16
SPWPFA9KG284160,0,18,18
SPWPFA9KG499130,0,2,2
SPWPFA9KG499140,0,2,2
SPWPFA9KG499150,0,2,2
SPWPFA9KG599140,0,28,28
SPWPFA9KG599150,0,168,168
SPWPFA9KG599160,0,58,58
SPWPG37A01S1085,0,10,10
SPWPG37A01S1095,0,18,18
SPWPGA9A1119085,0,44,44
SPWPGA9A1119090,0,122,122
SPWPGA9A1119095,0,36,36
SPWPGA9A1119100,0,46,46
SPWPGA9A1119105,0,146,146
SPWPGA9A1131090,0,20,20
SPWPGA9A1131095,0,24,24
SPWPGA9A1131100,0,54,54
SPWPGA9A1139100,0,64,64
SPWPGA9A1151095,0,18,18
SPWPGA9A1159090,0,4,4
SPWPGA9A1159095,0,12,12
SPWPGA9A1184085,0,4,4
SPWPGA9A1184090,0,2,2
SPWPGA9A1184095,0,78,78
SPWPGA9A11S1085,0,22,22
SPWPGA9A11S1090,0,68,68
SPWPGA9A11S1095,0,50,50
SPWPGA9A11S1100,0,44,44
SPWPGA9A11S1105,0,2,2
SPWPGA9A11S2085,0,12,12
SPWPGA9A11S2090,0,30,30
SPWPGA9A11S2100,0,32,32
SPWPGA9A1219085,0,4,4
SPWPGA9A1219090,0,86,86
SPWPGA9A1219095,0,12,12
SPWPGA9A12S1095,0,88,88
SPWPGA9A2019085,0,1642,1642
SPWPGA9A2019090,0,9130,9130
SPWPGA9A2019095,0,19600,19600
SPWPGA9A2035085,0,3326,3326
SPWPGA9A2035090,0,17422,17422
SPWPGA9A2219085,0,2,2
SPWPGA9A2219100,0,168,168
SPWPGA9KG126110,0,106,106
SPWPGA9KG126120,0,154,154
SPWPGA9KG126130,0,702,702
SPWPGA9KG126140,0,1628,1628
SPWPGA9KG126150,0,2228,2228
SPWPGA9KG126160,0,616,616
SPWPGA9KG131110,0,194,194
SPWPGA9KG131120,0,278,278
SPWPGA9KG131130,0,862,862
SPWPGA9KG131140,0,1776,1776
SPWPGA9KG131150,0,2244,2244
SPWPGA9KG131160,0,712,712
SPWPGA9KG226110,0,104,104
SPWPGA9KG226120,0,582,582
SPWPGA9KG226130,0,1534,1534
SPWPGA9KG226140,0,2450,2450
SPWPGA9KG226150,0,1430,1430
SPWPGA9KG231110,0,206,206
SPWPGA9KG231120,0,574,574
SPWPGA9KG231130,0,950,950
SPWPGA9KG231150,0,668,668
SPWPGA9KG231160,0,656,656
SPWPGA9KG399110,0,672,672
SPWPGA9KG399120,0,550,550
SPWPGA9KG399130,0,1204,1204
SPWPGA9KG399140,0,1664,1664
SPWPGA9KG399150,0,1186,1186
SPWPGA9KG499110,0,138,138
SPWPGA9KG499120,0,68,68
SPWPGA9KG499130,0,290,290
SPWPGA9KG499140,0,24,24
SPWPGA9KG499150,0,66,66
SPWPGA9KG699120,0,4,4
SPWPGA9KG699140,0,2,2
SPWPGA9KG699150,0,2,2
SPWPGA9KG799110,0,2,2
SPWPGA9KG799140,0,4,4
SPWPGA9KG799150,0,2,2
SPWQEA9A0110085,0,4,4
SPWQEA9A0110090,0,4,4
SPWQEA9A0110095,0,2,2
SPWQEA9A0119085,0,10,10
SPWQEA9A0119090,0,2,2
SPWQEA9A0119095,0,2,2
SPWQEA9A0135085,0,2,2
SPWQEA9A0135090,0,4,4
SPWQEA9A2019090,0,4,4
SPWQEA9A2019095,0,14,14
SPWQEA9A20S1085,0,4,4
SPWQEA9A20S1090,0,12,12
SPWQEA9A20S1095,0,76,76
SPWQEA9KG199120,0,104,104
SPWQEA9KG199140,0,576,576
SPWQEA9KG199160,0,268,268
SPWQEA9KG210110,0,30,30
SPWQEA9KG210120,0,94,94
SPWQEA9KG210130,0,74,74
SPWQEA9KG210140,0,56,56
SPWQEA9KG210150,0,54,54
SPWQEA9KG210160,0,40,40
SPWQEA9KG219110,0,84,84
SPWQEA9KG219120,0,76,76
SPWQEA9KG219130,0,84,84
SPWQEA9KG219140,0,56,56
SPWQEA9KG219150,0,26,26
SPWQEA9KG219160,0,38,38
SPWQFA9A0135085,0,4,4
SPWQFA9A2019095,0,2,2
SPWQFA9A2117085,0,4,4
SPWQFA9A2117090,0,4,4
SPWQFA9A2117095,0,2,2
SPWQFA9A2159085,0,4,4
SPWQFA9A21AC085,0,4,4
SPWQFA9KG199120,0,2,2
SPWQFA9KG199130,0,2,2
SPWQFA9KG199140,0,2,2
SPWQFA9KG199160,0,2,2
SPWQFA9KG299120,0,10,10
SPWQFA9KG299140,0,16,16
SPWQFA9KG299160,0,24,24
SPWQGA9A0110085,0,18,18
SPWQGA9A0110090,0,2,2
SPWQGA9A0119085,0,16,16
SPWQGA9A0119095,0,110,110
SPWQGA9A0135085,0,26,26
SPWQGA9A0135095,0,30,30
SPWQGA9A2119085,0,4,4
SPWQGA9A2119095,0,4,4
SPWQGA9A2159085,0,6,6
SPWQGA9A2159090,0,6,6
SPWQGA9A2159095,0,6,6
SPWQGA9A21AC085,0,86,86
SPWQGA9A21AC090,0,44,44
SPWQGA9A21AC095,0,86,86
SPWQGA9KG199120,0,752,752
SPWQGA9KG199140,0,1462,1462
SPWQGA9KG199160,0,1212,1212
SPWREA9A0110085,0,14,14
SPWREA9A0110090,0,10,10
SPWREA9A0110095,0,30,30
SPWREA9A0110100,0,2,2
SPWREA9A0119085,0,16,16
SPWREA9A0119090,0,28,28
SPWREA9A0119095,0,16,16
SPWREA9A0119100,0,2,2
SPWREA9A0135085,0,4,4
SPWREA9A0135090,0,22,22
SPWREA9A0135095,0,20,20
SPWREA9A0135100,0,20,20
SPWREA9A0210085,0,6,6
SPWREA9A0210090,0,2,2
SPWREA9A0210095,0,2,2
SPWREA9A0219085,0,4,4
SPWREA9A0219095,0,10,10
SPWREA9A0235085,0,4,4
SPWREA9A0235090,0,2,2
SPWREA9A0319090,0,2,2
SPWREA9A1119085,0,136,136
SPWREA9A1119090,0,162,162
SPWREA9A1119095,0,102,102
SPWREA9A1119100,0,36,36
SPWREA9A11S1085,0,62,62
SPWREA9A11S1090,0,62,62
SPWREA9A11S1095,0,40,40
SPWREA9A11S1100,0,48,48
SPWREA9A11S2085,0,48,48
SPWREA9A11S2090,0,104,104
SPWREA9A11S2095,0,30,30
SPWREA9A11S2100,0,30,30
SPWREA9A11S3085,0,4,4
SPWREA9A11S3090,0,6,6
SPWREA9A11S3095,0,10,10
SPWREA9A11S3100,0,6,6
SPWREA9A1219085,0,268,268
SPWREA9A1219090,0,124,124
SPWREA9A1219095,0,160,160
SPWREA9A12S1085,0,88,88
SPWREA9A12S1090,0,108,108
SPWREA9A12S1095,0,108,108
SPWREA9A12S2085,0,104,104
SPWREA9A12S2090,0,52,52
SPWREA9A12S2095,0,74,74
SPWREA9A12S3085,0,12,12
SPWREA9A12S3095,0,10,10
SPWREA9A2010085,0,128,128
SPWREA9A2010090,0,50,50
SPWREA9A2010095,0,78,78
SPWREA9A2019085,0,110,110
SPWREA9A2019090,0,108,108
SPWREA9A2019095,0,76,76
SPWREA9A20S1085,0,32,32
SPWREA9A20S1090,0,26,26
SPWREA9A20S1095,0,60,60
SPWREA9A2119085,0,6,6
SPWREA9A2119090,0,2,2
SPWRF37A02B7090,0,2,2
SPWRF37A02S1090,0,2,2
SPWRFA9A0110085,0,78,78
SPWRFA9A0110090,0,104,104
SPWRFA9A0110095,0,62,62
SPWRFA9A0110100,0,56,56
SPWRFA9A0119085,0,62,62
SPWRFA9A0119090,0,82,82
SPWRFA9A0119095,0,86,86
SPWRFA9A0119100,0,34,34
SPWRFA9A0135085,0,64,64
SPWRFA9A0135090,0,98,98
SPWRFA9A0135095,0,86,86
SPWRFA9A0135100,0,44,44
SPWRFA9A0210090,0,8,8
SPWRFA9A0210095,0,8,8
SPWRFA9A0219085,0,22,22
SPWRFA9A0219090,0,4,4
SPWRFA9A0219095,0,26,26
SPWRFA9A0235085,0,36,36
SPWRFA9A0235090,0,54,54
SPWRFA9A0235095,0,20,20
SPWRFA9A0310085,0,2,2
SPWRFA9A0310090,0,4,4
SPWRFA9A0310095,0,8,8
SPWRFA9A0319085,0,36,36
SPWRFA9A0319095,0,8,8
SPWRFA9A0335085,0,2,2
SPWRFA9A0335090,0,28,28
SPWRFA9A0335095,0,10,10
SPWRFA9A0410085,0,6,6
SPWRFA9A0410095,0,4,4
SPWRFA9A0435085,0,6,6
SPWRFA9A1116085,0,2,2
SPWRFA9A1116090,0,2,2
SPWRFA9A1116095,0,2,2
SPWRFA9A1116100,0,4,4
SPWRFA9A1119080,0,12,12
SPWRFA9A1119085,0,28,28
SPWRFA9A1119090,0,8,8
SPWRFA9A1119095,0,14,14
SPWRFA9A1119100,0,2,2
SPWRFA9A11S1085,0,10,10
SPWRFA9A11S1090,0,6,6
SPWRFA9A11S1095,0,66,66
SPWRFA9A11S1100,0,6,6
SPWRFA9A11S2085,0,4,4
SPWRFA9A11S2095,0,4,4
SPWRFA9A11S2100,0,2,2
SPWRFA9A11S3085,0,20,20
SPWRFA9A11S3090,0,4,4
SPWRFA9A11S3095,0,14,14
SPWRFA9A1219085,0,54,54
SPWRFA9A1219090,0,72,72
SPWRFA9A1219095,0,34,34
SPWRFA9A1251085,0,14,14
SPWRFA9A1259085,0,16,16
SPWRFA9A1259090,0,4,4
SPWRFA9A1284085,0,22,22
SPWRFA9A1284090,0,8,8
SPWRFA9A1284095,0,18,18
SPWRFA9A1288085,0,64,64
SPWRFA9A1288095,0,2,2
SPWRFA9A12GP085,0,6,6
SPWRFA9A12S1085,0,36,36
SPWRFA9A12S1090,0,46,46
SPWRFA9A12S1095,0,28,28
SPWRFA9A12S2085,0,84,84
SPWRFA9A12S2090,0,38,38
SPWRFA9A12S2095,0,60,60
SPWRFA9A12S3085,0,12,12
SPWRFA9A12S3090,0,8,8
SPWRFA9A14AC085,0,2,2
SPWRFA9A2010090,0,2,2
SPWRFA9A2019085,0,74,74
SPWRFA9A2019090,0,56,56
SPWRFA9A2019095,0,2,2
SPWRFA9A2035085,0,40,40
SPWRFA9A2035090,0,6,6
SPWRFA9A2035095,0,46,46
SPWRFA9KG110140,0,16,16
SPWRFA9KG110150,0,8,8
SPWRFA9KG110160,0,4,4
SPWRFA9KG136140,0,10,10
SPWRFA9KG136150,0,18,18
SPWRFA9KG136160,0,4,4
SPWRFA9KG310140,0,16,16
SPWRFA9KG310150,0,32,32
SPWRFA9KG310160,0,24,24
SPWRFA9KG336140,0,12,12
SPWRFA9KG336150,0,32,32
SPWRG37A01S1085,0,4,4
SPWRG37A0319085,0,182,182
SPWRG37A0319090,0,192,192
SPWRG37A03S1085,0,332,332
SPWRG37A03S1090,0,318,318
SPWRG37A03S1095,0,80,80
SPWRGA9A0110085,0,2660,2660
SPWRGA9A0110090,0,896,896
SPWRGA9A0119085,0,36,36
SPWRGA9A0135090,0,46,46
SPWRGA9A0210080,0,2,2
SPWRGA9A0210085,0,2168,2168
SPWRGA9A0210090,0,3818,3818
SPWRGA9A0210095,0,226,226
SPWRGA9A0219085,0,2,2
SPWRGA9A0219090,0,698,698
SPWRGA9A0219095,0,12,12
SPWRGA9A0235085,0,28,28
SPWRGA9A0235090,0,4,4
SPWRGA9A0235095,0,104,104
SPWRGA9A0410085,0,4,4
SPWRGA9A0410095,0,14,14
SPWRGA9A0419085,0,10,10
SPWRGA9A0419090,0,18,18
SPWRGA9A0419095,0,24,24
SPWRGA9A0435085,0,14,14
SPWRGA9A0435090,0,10,10
SPWRGA9A1119085,0,4,4
SPWRGA9A1119095,0,2,2
SPWRGA9A1139085,0,2,2
SPWRGA9A1139090,0,92,92
SPWRGA9A1151090,0,2,2
SPWRGA9A11S1085,0,32,32
SPWRGA9A11S1090,0,10,10
SPWRGA9A11S1095,0,4,4
SPWRGA9A1219085,0,40,40
SPWRGA9A1219090,0,20,20
SPWRGA9A1219095,0,26,26
SPWRGA9A1231085,0,52,52
SPWRGA9A1231090,0,70,70
SPWRGA9A1231095,0,42,42
SPWRGA9A1284090,0,24,24
SPWRGA9A1284095,0,28,28
SPWRGA9A12S1085,0,30,30
SPWRGA9A12S1090,0,64,64
SPWRGA9A12S1095,0,38,38
SPWRGA9A12S2085,0,14,14
SPWRGA9A12S2090,0,42,42
SPWRGA9A12S2095,0,68,68
SPWRGA9A1319085,0,18,18
SPWRGA9A1319090,0,6,6
SPWRGA9A1319095,0,8,8
SPWRGA9A1339085,0,4,4
SPWRGA9A13S1085,0,22,22
SPWRGA9A1519095,0,2,2
SPWRGA9A1531090,0,2,2
