exec_id,단품코드,채널,전일재고_장,이동IN_장,정상가,실제판매_장,추가판매_장
1,SPTJG24C5555080,이랜드몰,0,2,39900,0,0
1,SPTJG25C2157082,이랜드몰,0,4,49900,1,1
1,SPTJG25C4157080,이랜드몰,0,3,49900,0,0
1,SPTJG25C4157082,이랜드몰,0,9,49900,0,0
1,SPTJG25C4159074,이랜드몰,0,3,49900,0,0
1,SPTJG25C4159080,이랜드몰,0,4,49900,0,0
1,SPTJG25C4159082,이랜드몰,0,8,49900,0,0
1,SPTJG25C4159086,이랜드몰,0,8,49900,0,0
1,SPTJG25C5217074,이랜드몰,0,2,49900,0,0
1,SPTJG25C5217078,이랜드몰,0,4,49900,0,0
1,SPTJG25C5255074,이랜드몰,0,6,49900,1,1
1,SPTJG25C5255082,이랜드몰,0,8,49900,0,0
1,SPTJG25C5255086,이랜드몰,0,4,49900,0,0
1,SPTJG25C5256086,이랜드몰,1,1,49900,1,0
1,SPTJG25G3255067,이랜드몰,0,6,49900,6,6
1,SPTJG25G7155064,이랜드몰,0,1,49900,0,0
1,SPTJG37C5256082,이랜드몰,0,2,49900,1,1
1,SPTJG37C5256086,이랜드몰,0,2,49900,0,0
1,SPTJG37G5255073,이랜드몰,0,1,49900,0,0
1,SPTJGA9C2157084,이랜드몰,0,1,49900,0,0
1,SPTJGA9G5117067,이랜드몰,0,2,49900,0,0
1,SPTJGA9G5156073,이랜드몰,0,2,49900,0,0
1,SPTMG37KU119150,이랜드몰,0,3,25900,0,0
1,SPTNG25KG139130,이랜드몰,0,2,29900,0,0
1,SPTNG25KG139150,이랜드몰,0,5,29900,1,1
1,SPTNG25KU159160,이랜드몰,0,2,29900,0,0
1,SPWHG25G1110080,이랜드몰,0,4,39900,0,0
1,SPWJG23G01A3070,이랜드몰,0,2,49900,0,0
1,SPWRGA9A1519090,이랜드몰,0,3,25900,1,1
1,SPWRGA9A1519095,이랜드몰,0,2,25900,1,1
1,SPYSG23W0439085,이랜드몰,1,9,39900,1,0
1,SPYWG25C0110110,이랜드몰,0,4,39900,0,0
1,SPYWG25C0150105,이랜드몰,0,3,39900,0,0
1,SPYWG25C0151100,이랜드몰,0,4,39900,0,0
1,SPYWG25C0151105,이랜드몰,0,4,39900,0,0
1,SPYWG25G0115085,이랜드몰,0,12,35900,1,1
1,SPYWG25G0159085,이랜드몰,0,3,35900,0,0
1,SPYWG25M0319100,이랜드몰,0,2,39900,2,2
1,SPYWG25M0319110,이랜드몰,0,3,39900,3,3
1,SPAKGA9A0526999,이랜드몰,0,2,39900,0,0
1,SPAKGA9A1036999,이랜드몰,0,2,39900,0,0
1,SPAKGA9A83B3999,이랜드몰,0,2,49900,0,0
1,SPAKGA9A8419999,이랜드몰,0,2,39900,0,0
1,SPAKGA9A9649999,이랜드몰,0,3,39900,0,0
1,SPBNG24W9139999,이랜드몰,0,2,29900,0,0
1,SPBNG38W9451090,이랜드몰,0,2,39900,0,0
1,SPBNG38W9451095,이랜드몰,0,4,39900,0,0
1,SPBWG23W0139085,이랜드몰,0,4,49900,0,0
1,SPBWG23W0185085,이랜드몰,0,6,49900,0,0
1,SPBWG23W0185090,이랜드몰,0,8,49900,0,0
1,SPBWG23W0185095,이랜드몰,0,2,49900,0,0
1,SPBWG23W0239085,이랜드몰,1,3,49900,0,0
1,SPBWG23W0339085,이랜드몰,0,4,49900,0,0
1,SPBWG23W0339090,이랜드몰,0,4,49900,0,0
1,SPBWG23W0439085,이랜드몰,0,4,39900,0,0
1,SPBWG23W0439090,이랜드몰,0,6,39900,0,0
1,SPBWG23W0439095,이랜드몰,0,4,39900,0,0
1,SPBWG23W0485085,이랜드몰,0,1,39900,0,0
1,SPBWG23W0560090,이랜드몰,0,2,39900,0,0
1,SPBWG23W0560095,이랜드몰,0,2,39900,0,0
1,SPCKG23W0119090,이랜드몰,0,4,35900,0,0
1,SPCKG23W0120090,이랜드몰,1,7,35900,1,0
1,SPCKG25G0239100,이랜드몰,0,1,39900,0,0
1,SPCKG25G0337085,이랜드몰,0,4,39900,1,1
1,SPCKG25G5026085,이랜드몰,0,2,39900,0,0
1,SPCKG25G5039085,이랜드몰,0,2,39900,1,1
1,SPCKG25G5059095,이랜드몰,0,4,39900,0,0
1,SPCKG37G0439999,이랜드몰,0,2,39900,0,0
1,SPCKG37G04AC999,이랜드몰,0,2,39900,0,0
1,SPCKG37G0519999,이랜드몰,0,4,39900,2,2
1,SPCKG37G0539999,이랜드몰,0,4,39900,1,1
1,SPCKG37G05AC999,이랜드몰,0,2,39900,2,2
1,SPHWG25C5359100,이랜드몰,0,7,29900,0,0
1,SPJEG23C0255095,이랜드몰,0,2,69900,0,0
1,SPJEG23G0285095,이랜드몰,0,3,59900,0,0
1,SPJJG23C0310100,이랜드몰,0,2,69900,0,0
1,SPJJG23C0310110,이랜드몰,0,2,69900,0,0
1,SPJJG23G0319085,이랜드몰,0,2,59900,0,0
1,SPJJG25G1159090,이랜드몰,0,4,49900,4,4
1,SPJJG25G1159095,이랜드몰,0,6,49900,3,3
1,SPJJG25GY110090,이랜드몰,0,8,49900,1,1
1,SPJJG25GY110095,이랜드몰,0,2,49900,0,0
1,SPJJG37GS110085,이랜드몰,0,9,49900,0,0
1,SPJJG37GS119100,이랜드몰,0,4,49900,0,0
1,SPJKGA9W0219085,이랜드몰,0,2,79900,1,1
1,SPKWG25G0119085,이랜드몰,0,6,39900,0,0
1,SPKWG25G0120085,이랜드몰,0,4,39900,0,0
1,SPKWG25G0120090,이랜드몰,0,4,39900,0,0
1,SPKWG25G0120100,이랜드몰,0,6,39900,0,0
1,SPKWG25G0139100,이랜드몰,0,4,39900,0,0
1,SPKWG25G0159085,이랜드몰,0,4,39900,1,1
1,SPKWG25G0159100,이랜드몰,0,6,39900,0,0
1,SPKWG25G0185085,이랜드몰,0,4,39900,0,0
1,SPKWG25G0185090,이랜드몰,0,8,39900,1,1
1,SPKWG25G0185100,이랜드몰,0,3,39900,0,0
1,SPLWG23G0285090,이랜드몰,0,4,29900,0,0
1,SPLWG23G0299090,이랜드몰,0,6,29900,0,0
1,SPLWG23G0299095,이랜드몰,0,8,29900,0,0
1,SPLWG23G0360095,이랜드몰,0,10,35900,0,0
1,SPLWG23G03AC085,이랜드몰,0,10,35900,0,0
1,SPLWG23G0459085,이랜드몰,0,6,35900,0,0
1,SPLWG23G0485095,이랜드몰,0,4,35900,0,0
1,SPLWG24GY059085,이랜드몰,0,6,49900,0,0
1,SPLWG24GY059090,이랜드몰,0,2,49900,0,0
1,SPMNG23G6029090,이랜드몰,0,2,49900,0,0
1,SPMNG23G6029095,이랜드몰,0,2,49900,0,0
1,SPMNG23G6059090,이랜드몰,0,2,49900,0,0
1,SPMNG23G6059095,이랜드몰,0,2,49900,0,0
1,SPMTG23C6649085,이랜드몰,0,4,35900,0,0
1,SPMTG23C6660075,이랜드몰,0,4,35900,0,0
1,SPMTG24C6059080,이랜드몰,0,4,35900,0,0
1,SPMTG24C6059090,이랜드몰,0,6,35900,0,0
1,SPMTG24C60AC075,이랜드몰,0,6,35900,0,0
1,SPMTG25C5119075,이랜드몰,0,4,29900,0,0
1,SPMTG25C5119090,이랜드몰,0,8,29900,0,0
1,SPMTG25C5162080,이랜드몰,0,4,29900,0,0
1,SPMTG37G0119070,이랜드몰,0,8,29900,0,0
1,SPMTG37G0119075,이랜드몰,0,8,29900,0,0
1,SPMTG37G0119080,이랜드몰,0,6,29900,0,0
1,SPMTG37G01AC070,이랜드몰,0,6,29900,1,1
1,SPMTG37G01AC075,이랜드몰,0,8,29900,0,0
1,SPMTG37G01AC080,이랜드몰,0,6,29900,1,1
1,SPMTG37G0219070,이랜드몰,0,38,29900,1,1
1,SPMTG37G0219080,이랜드몰,0,22,29900,1,1
1,SPMZG23CY260090,이랜드몰,0,4,49900,0,0
1,SPMZG23CY260095,이랜드몰,0,4,49900,0,0
1,SPMZG23CY260100,이랜드몰,0,2,49900,0,0
1,SPMZG23G50AA095,이랜드몰,0,2,49900,0,0
1,SPMZG24G0519085,이랜드몰,0,2,39900,0,0
1,SPOJG24G0159085,이랜드몰,0,2,59900,0,0
1,SPOJG37G0155085,이랜드몰,0,2,59900,0,0
1,SPOWG23W0119085,이랜드몰,0,1,59900,0,0
1,SPOWG37G9010090,이랜드몰,0,2,49900,0,0
1,SPOWG37G9060085,이랜드몰,0,2,49900,1,1
1,SPPPG25U0110090,이랜드몰,0,6,39900,0,0
1,SPPPG25U0184095,이랜드몰,0,4,39900,0,0
1,SPPPG25U0184105,이랜드몰,0,9,39900,0,0
1,SPPPG25U0225090,이랜드몰,0,3,39900,0,0
1,SPPPG25U0239095,이랜드몰,0,5,39900,0,0
1,SPPPG25U0284100,이랜드몰,0,6,39900,1,1
1,SPPPG25U0335090,이랜드몰,0,6,39900,1,1
1,SPPPG25U0335095,이랜드몰,0,8,39900,2,2
1,SPPPG25U0335100,이랜드몰,0,6,39900,0,0
1,SPPPG25U0335105,이랜드몰,0,4,39900,1,1
1,SPPPG25U0335110,이랜드몰,0,4,39900,2,2
1,SPPPG25U0351095,이랜드몰,0,8,39900,2,2
1,SPPPG25U0351100,이랜드몰,0,4,39900,1,1
1,SPPPG25U0351105,이랜드몰,0,4,39900,1,1
1,SPPPG25U0351110,이랜드몰,0,4,39900,0,0
1,SPPPG25U0359100,이랜드몰,0,4,39900,1,1
1,SPPPG25U0359105,이랜드몰,0,8,39900,0,0
1,SPPPG25U0525090,이랜드몰,0,12,39900,0,0
1,SPPPG25U0530090,이랜드몰,0,6,39900,1,1
1,SPPPG25U0550095,이랜드몰,0,12,39900,1,1
1,SPPPG25U0619095,이랜드몰,0,8,39900,0,0
1,SPPPG25U0650090,이랜드몰,0,6,39900,0,0
1,SPPPG25U0650095,이랜드몰,0,8,39900,0,0
1,SPPPG25U0819100,이랜드몰,0,6,39900,0,0
1,SPPPG25U0819105,이랜드몰,0,12,39900,0,0
1,SPPPG25U0825090,이랜드몰,0,4,39900,0,0
1,SPPPG25U0825095,이랜드몰,0,10,39900,0,0
1,SPPPG25U0825105,이랜드몰,0,6,39900,0,0
1,SPPPG25U1010105,이랜드몰,0,3,39900,0,0
1,SPPPG25U1035090,이랜드몰,0,4,39900,0,0
1,SPPPG25U1035095,이랜드몰,0,10,39900,0,0
1,SPPPG25U1035100,이랜드몰,0,6,39900,0,0
1,SPPPG37U1610090,이랜드몰,0,3,39900,0,0
1,SPPPG37U1610095,이랜드몰,0,9,39900,1,1
1,SPPPG37U1684090,이랜드몰,0,6,39900,0,0
1,SPPPG37U1684095,이랜드몰,0,4,39900,0,0
1,SPPPG37U1684100,이랜드몰,0,4,39900,0,0
1,SPPPG37U1684110,이랜드몰,0,4,39900,0,0
1,SPRLG25U0310095,이랜드몰,0,3,25900,0,0
1,SPRLG25U0319095,이랜드몰,0,4,25900,1,1
1,SPRLG25U0319105,이랜드몰,0,3,25900,1,1
1,SPRLG25U03CH105,이랜드몰,0,3,25900,0,0
1,SPRLG25U0620100,이랜드몰,0,4,29900,0,0
1,SPRLG37U0110090,이랜드몰,0,2,35900,0,0
1,SPRLG37U3385090,이랜드몰,0,4,25900,0,0
1,SPRLG37U3550090,이랜드몰,0,6,25900,1,1
1,SPRLG37U3550095,이랜드몰,0,4,25900,0,0
1,SPRLG37U3619105,이랜드몰,0,5,25900,0,0
1,SPRLG37U3620090,이랜드몰,0,6,25900,1,1
1,SPRLG37U3620095,이랜드몰,0,14,25900,0,0
1,SPRLG37U3620105,이랜드몰,0,9,25900,0,0
1,SPRLG37U3810090,이랜드몰,0,6,25900,1,1
1,SPRLG37U3810095,이랜드몰,0,6,25900,0,0
1,SPRLG37U3810100,이랜드몰,0,6,25900,1,1
1,SPRLG37U38BC095,이랜드몰,0,6,25900,0,0
1,SPRLG37U38BC100,이랜드몰,0,6,25900,0,0
1,SPRLG37U38BD090,이랜드몰,0,4,25900,0,0
1,SPRLG37U38BF100,이랜드몰,0,3,25900,0,0
1,SPRLG37U38CH095,이랜드몰,0,6,25900,0,0
1,SPRNG24G0219085,이랜드몰,0,8,19900,0,0
1,SPRNG24G0219090,이랜드몰,0,6,19900,0,0
1,SPRNG37G0119085,이랜드몰,0,6,19900,0,0
1,SPRNG37G0119095,이랜드몰,0,3,19900,1,1
1,SPRNG37G0139085,이랜드몰,0,6,19900,0,0
1,SPRNG37G01CB090,이랜드몰,0,6,19900,0,0
1,SPRNG37G04AC090,이랜드몰,0,10,15900,1,1
1,SPRNG37G04AC095,이랜드몰,0,6,15900,0,0
1,SPRNG37G0685085,이랜드몰,0,8,19900,1,1
1,SPRNG37G2239090,이랜드몰,0,6,19900,0,0
1,SPRPG24C6059095,이랜드몰,0,4,25900,0,0
1,SPRPG24C6059105,이랜드몰,0,14,25900,0,0
1,SPRPG24C6064090,이랜드몰,0,12,25900,0,0
1,SPRPG24C6064095,이랜드몰,0,6,25900,0,0
1,SPRPG24G5051085,이랜드몰,0,4,25900,0,0
1,SPRPG24G5051090,이랜드몰,0,8,25900,0,0
1,SPRPG24G5110095,이랜드몰,0,6,19900,1,1
1,SPRPG24G5129085,이랜드몰,0,12,19900,0,0
1,SPRPG24G5129090,이랜드몰,0,22,19900,0,0
1,SPRPG24G5510085,이랜드몰,0,12,25900,0,0
1,SPRPG24G5510090,이랜드몰,0,5,25900,4,4
1,SPRPG24G5529085,이랜드몰,0,8,25900,0,0
1,SPRPG25C6084105,이랜드몰,0,4,25900,0,0
1,SPRPG37G3360095,이랜드몰,0,3,19900,0,0
1,SPRSG25C0303090,이랜드몰,0,6,25900,4,4
1,SPRSG25C0329090,이랜드몰,0,12,25900,1,1
1,SPRSG25C0459105,이랜드몰,0,9,29900,0,0
1,SPRWG37G33AA095,이랜드몰,0,3,25900,0,0
1,SPTAG25W0419070,이랜드몰,0,2,49900,0,0
1,SPTAG25W0419075,이랜드몰,0,4,49900,2,2
1,SPTAG25W04AC070,이랜드몰,0,2,49900,1,1
1,SPTAG25W04AC075,이랜드몰,0,8,49900,0,0
1,SPTCG23G0119075,이랜드몰,1,2,49900,0,0
1,SPTCG23G0319064,이랜드몰,0,2,49900,0,0
1,SPTCG24G9119075,이랜드몰,0,2,49900,0,0
1,SPTCG25C1219095,이랜드몰,0,8,39900,0,0
1,SPTCG25G0335080,이랜드몰,0,2,39900,0,0
1,SPTCG38G9010075,이랜드몰,0,2,59900,0,0
1,SPTCG38G9035075,이랜드몰,0,2,59900,0,0
1,SPTCGA9C0203078,이랜드몰,0,2,49900,0,0
1,SPTCGA9C0203086,이랜드몰,0,2,49900,0,0
1,SPTCGA9C0235082,이랜드몰,0,2,49900,0,0
1,SPTCGA9C0236086,이랜드몰,0,2,49900,0,0
1,SPTHG26C0135075,이랜드몰,0,2,49900,2,2
1,SPTHG37C0135085,이랜드몰,0,4,29900,0,0
1,SPTHG37C0135090,이랜드몰,0,4,29900,0,0
1,SPTHG37C0159075,이랜드몰,0,4,29900,0,0
1,SPTHG37C0159085,이랜드몰,0,6,29900,0,0
1,SPTHG37C0164085,이랜드몰,0,4,29900,0,0
1,SPTHG37G0135080,이랜드몰,0,4,39900,1,1
1,SPTJG23C4117080,이랜드몰,0,2,49900,0,0
1,SPTJG23C4117086,이랜드몰,0,2,49900,0,0
1,SPTJG23C4159078,이랜드몰,0,1,49900,0,0
1,SPTJG23G3156061,이랜드몰,0,4,49900,0,0
1,SPTJG23G3159070,이랜드몰,0,2,49900,0,0
1,SPTJG23G3159075,이랜드몰,0,2,49900,0,0
1,SPTJG23G5317073,이랜드몰,0,2,49900,0,0
1,SPTJG23G5359073,이랜드몰,0,1,49900,0,0
1,SPTJG23G6115061,이랜드몰,0,6,49900,0,0
1,SPTJG25C5155086,이랜드몰,0,2,49900,0,0
1,SPTJG25C5156074,이랜드몰,0,2,49900,1,1
1,SPTJG25G3255064,이랜드몰,0,6,49900,1,1
1,SPTJG25G3255073,이랜드몰,0,4,49900,2,2
1,SPTJG25G3256073,이랜드몰,0,4,49900,0,0
1,SPTNG24C0159075,이랜드몰,0,2,29900,1,1
1,SPTNG24C0159080,이랜드몰,0,3,29900,1,1
1,SPTNG24G0157070,이랜드몰,0,4,29900,0,0
1,SPTNG25G0259080,이랜드몰,0,2,39900,1,1
1,SPWHG23W1399070,이랜드몰,0,2,49900,1,1
1,SPWHG24G9210075,이랜드몰,0,1,49900,0,0
1,SPWHG26G0110075,이랜드몰,0,6,39900,3,3
1,SPWHG26G0160080,이랜드몰,0,7,39900,2,2
1,SPWHG37G0259075,이랜드몰,0,3,39900,0,0
1,SPWHG37GY339070,이랜드몰,0,4,39900,0,0
1,SPWHG37GY339080,이랜드몰,0,4,39900,0,0
1,SPWPGA9A11S1105,이랜드몰,0,14,7900,0,0
1,SPWPGA9A2035085,이랜드몰,0,26,12900,0,0
1,SPWPGA9A2035090,이랜드몰,0,7,12900,7,7
1,SPWPGA9A20AC085,이랜드몰,0,6,12900,6,6
1,SPWRGA9A1119080,이랜드몰,0,9,19900,8,8
1,SPWRGA9A1139090,이랜드몰,0,7,19900,7,7
1,SPWRGA9A1139095,이랜드몰,0,10,19900,9,9
1,SPWRGA9A1151085,이랜드몰,0,12,19900,3,3
1,SPWRGA9A1151090,이랜드몰,0,12,19900,6,6
1,SPWRGA9A1151095,이랜드몰,0,13,19900,7,7
1,SPYJG24C0156095,이랜드몰,1,2,39900,0,0
1,SPYJG24C0156105,이랜드몰,0,2,39900,0,0
1,SPYJG37G0157095,이랜드몰,0,2,39900,0,0
1,SPYSG23W0485095,이랜드몰,0,3,39900,0,0
1,SPYWG23W0350090,이랜드몰,0,3,39900,0,0
1,SPYWG25G0115090,이랜드몰,0,8,35900,0,0
1,SPPPG25U0419095,이랜드몰,0,8,39900,0,0
1,SPPPG25U0419100,이랜드몰,0,10,39900,1,1
1,SPPPG25U0419105,이랜드몰,0,6,39900,1,1
1,SPPPG25U0451100,이랜드몰,0,4,39900,1,1
1,SPPPG25U0451110,이랜드몰,0,4,39900,0,0
1,SPPPG25U0476105,이랜드몰,0,4,39900,0,0
1,SPRLG25U0450100,이랜드몰,0,4,25900,0,0
1,SPRLG25U0510090,이랜드몰,0,4,25900,0,0
1,SPRLG25U0510105,이랜드몰,0,6,25900,0,0
1,SPRLG25U0584100,이랜드몰,0,6,25900,0,0
1,SPRLG25U0620095,이랜드몰,0,2,29900,0,0
1,SPRLG37U02AC100,이랜드몰,0,2,29900,0,0
1,SPSMG24KU149160,이랜드몰,5,2,39900,1,0
1,SPABGA9A9919999,지그재그,0,6,19900,0,0
1,SPCKG24G0126085,지그재그,0,2,29900,0,0
1,SPCKG24G0151085,지그재그,0,4,29900,0,0
1,SPCKG24G0151100,지그재그,0,4,29900,0,0
1,SPCKG25G0339100,지그재그,0,1,39900,0,0
1,SPJJG25G0110090,지그재그,0,48,39900,13,13
1,SPJJG25G0119085,지그재그,0,22,39900,0,0
1,SPJJG25G0119090,지그재그,0,12,39900,1,1
1,SPJJG25G0351085,지그재그,0,2,59900,0,0
1,SPJJG25G0351090,지그재그,0,2,59900,1,1
1,SPJJG25GY125090,지그재그,0,4,49900,0,0
1,SPJJG25GY125095,지그재그,0,2,49900,0,0
1,SPLWG24G0159090,지그재그,0,4,35900,1,1
1,SPMTG37G0139080,지그재그,0,2,29900,0,0
1,SPMTG37GY010070,지그재그,0,5,29900,0,0
1,SPOWG37G9010085,지그재그,0,1,49900,0,0
1,SPRPG25C6010090,지그재그,0,5,25900,1,1
1,SPRPG25G52AA090,지그재그,0,3,25900,0,0
1,SPRPG37G52BN090,지그재그,0,5,19900,0,0
1,SPRPG37G5310090,지그재그,0,6,19900,4,4
1,SPRPG37G5359095,지그재그,0,11,19900,8,8
1,SPRPG37G9010070,지그재그,0,7,35900,0,0
1,SPRWG37G0120085,지그재그,0,3,25900,2,2
1,SPRWG37G0120090,지그재그,0,3,25900,3,3
1,SPRWG37G0135095,지그재그,3,7,25900,5,2
1,SPRWG37G0139090,지그재그,0,19,25900,3,3
1,SPRWG37G0139095,지그재그,0,9,25900,5,5
1,SPRWG37G01BN085,지그재그,0,3,25900,2,2
1,SPTCG23G0119064,지그재그,0,4,49900,0,0
1,SPTCG23G0119070,지그재그,0,6,49900,1,1
1,SPTCG37G9110075,지그재그,0,3,49900,0,0
1,SPTCG38G9010070,지그재그,0,2,59900,1,1
1,SPTCG38G9010080,지그재그,1,1,59900,1,0
1,SPTCG38G9035070,지그재그,2,1,59900,1,0
1,SPTHG37G1110075,지그재그,19,4,25900,16,0
1,SPTHG37G1110080,지그재그,3,9,25900,3,0
1,SPTHG37G1119080,지그재그,9,7,25900,6,0
1,SPTJG25C5256074,지그재그,0,3,49900,1,1
1,SPTJG25G3110070,지그재그,0,6,49900,0,0
1,SPTJG25G3155070,지그재그,0,3,49900,2,2
1,SPTJG37G52VI073,지그재그,0,2,49900,0,0
1,SPTNG25C02VB075,지그재그,0,4,39900,0,0
1,SPTNG25C02VI080,지그재그,0,4,39900,0,0
1,SPWQGA9A2159090,지그재그,0,12,9900,6,6
1,SPWRGA9A1319095,지그재그,0,6,25900,1,1
1,SPAKGA9A7464999,지그재그,0,6,29900,6,6
1,SPMZG23G0252085,지그재그,0,2,49900,0,0
1,SPCKG37G0220095,지그재그,2,4,29900,5,3
1,SPJJG25C2127095,지그재그,0,4,39900,0,0
1,SPKWG24G0239090,지그재그,0,3,35900,2,2
1,SPMZG25C0219090,지그재그,0,2,49900,0,0
1,SPRPG24G5315095,지그재그,0,8,29900,0,0
1,SPWHG12W1435080,지그재그,0,2,49900,0,0
1,SPJPG11C31B2100,카카오선물하기,0,2,79900,0,0
1,SPJVG11C2117100,카카오선물하기,0,9,29900,0,0
1,SPJVG11C2159105,카카오선물하기,0,6,29900,0,0
1,SPMZG11C6033100,카카오선물하기,0,3,49900,0,0
1,SPMZG11C6060090,카카오선물하기,0,12,49900,0,0
1,SPPPG25U0740100,카카오선물하기,0,8,39900,0,0
1,SPTHG11U0120999,카카오선물하기,0,34,29900,0,0
1,SPTHG11U0159999,카카오선물하기,0,30,29900,0,0
1,SPCKG12G0119090,카카오선물하기,0,6,39900,0,0
1,SPCKG12G0185085,카카오선물하기,0,2,39900,0,0
1,SPCKG12G5031085,카카오선물하기,0,5,49900,0,0
1,SPCKG12G5031090,카카오선물하기,0,2,49900,0,0
1,SPCKG12G5031095,카카오선물하기,0,2,49900,0,0
1,SPCKG12G5039095,카카오선물하기,0,4,49900,0,0
1,SPCKG12G5051085,카카오선물하기,0,5,49900,0,0
1,SPCKG12G5051090,카카오선물하기,0,9,49900,0,0
1,SPCKG12G5051095,카카오선물하기,0,2,49900,0,0
1,SPCKG12G5059085,카카오선물하기,0,4,49900,0,0
1,SPCKG12G5059090,카카오선물하기,0,1,49900,0,0
1,SPFZG11C0119090,카카오선물하기,0,6,29900,0,0
1,SPJLG11W0485085,카카오선물하기,0,6,99900,0,0
1,SPJPG11C1119105,카카오선물하기,0,1,69900,0,0
1,SPMTG11C0119080,카카오선물하기,0,4,35900,0,0
1,SPMTG11C0119085,카카오선물하기,0,5,35900,0,0
1,SPMTG11C01AC080,카카오선물하기,0,5,35900,0,0
1,SPMTG11C01AC085,카카오선물하기,0,4,35900,0,0
1,SPMTG12C0159075,카카오선물하기,0,8,39900,0,0
1,SPMTG12C0159090,카카오선물하기,0,4,39900,0,0
1,SPMZG11C0219095,카카오선물하기,0,6,39900,0,0
1,SPMZG11C6033105,카카오선물하기,0,4,49900,0,0
1,SPMZG11C6059090,카카오선물하기,0,1,49900,0,0
1,SPMZG11C6059095,카카오선물하기,0,4,49900,0,0
1,SPMZG11C6059100,카카오선물하기,0,4,49900,0,0
1,SPMZG11C6059105,카카오선물하기,0,5,49900,0,0
1,SPMZG11C6060095,카카오선물하기,0,2,49900,0,0
1,SPMZG11C6060100,카카오선물하기,0,2,49900,0,0
1,SPMZG11C6064100,카카오선물하기,0,3,49900,0,0
1,SPPPG11U1176090,카카오선물하기,0,1,49900,0,0
1,SPPPG11U1184090,카카오선물하기,0,1,49900,0,0
1,SPJLG11W0435085,카카오선물하기,0,2,99900,0,0
1,SPJLG12W1635085,카카오선물하기,0,4,89900,0,0
1,SPJPG12C21GW090,카카오선물하기,0,2,69900,0,0
1,SPJPG12G2239095,카카오선물하기,0,2,29900,0,0
1,SPKWG12G0239085,카카오선물하기,0,8,39900,0,0
1,SPMNG11C6159090,카카오선물하기,0,2,49900,0,0
1,SPMNG11C6159100,카카오선물하기,0,4,49900,0,0
1,SPMNG11C6160090,카카오선물하기,0,2,49900,0,0
1,SPMNG11C6160095,카카오선물하기,0,2,49900,0,0
1,SPMNG11C6160100,카카오선물하기,0,2,49900,0,0
1,SPMNG11G5033085,카카오선물하기,0,2,49900,0,0
1,SPMNG11G5033095,카카오선물하기,0,4,49900,0,0
1,SPMNG11G5064085,카카오선물하기,0,4,49900,0,0
1,SPMNG11G5064090,카카오선물하기,0,2,49900,0,0
1,SPMNG11G5064095,카카오선물하기,0,4,49900,0,0
1,SPMNG11G50AA085,카카오선물하기,0,2,49900,0,0
1,SPMNG11G50AA090,카카오선물하기,0,2,49900,0,0
1,SPMZG11C6050095,카카오선물하기,0,2,49900,0,0
1,SPMZG11C6050105,카카오선물하기,0,10,49900,0,0
1,SPMZG11C6060105,카카오선물하기,0,2,49900,0,0
1,SPMZG11C6064090,카카오선물하기,0,2,49900,0,0
1,SPMZG11C6064095,카카오선물하기,0,2,49900,0,0
1,SPMZG11C6064105,카카오선물하기,0,2,49900,0,0
1,SPPPG11U0410090,카카오선물하기,0,2,49900,0,0
1,SPPPG11U0410095,카카오선물하기,0,4,49900,0,0
1,SPPPG11U0410100,카카오선물하기,0,10,49900,0,0
1,SPPPG11U0419095,카카오선물하기,0,2,49900,0,0
1,SPPPG11U0419100,카카오선물하기,0,8,49900,0,0
1,SPPPG25U0619090,카카오선물하기,0,9,39900,0,0
1,SPPPG25U0619100,카카오선물하기,0,15,39900,1,1
1,SPPPG25U0619105,카카오선물하기,1,10,39900,0,0
1,SPPPG25U0725095,카카오선물하기,2,10,39900,2,0
1,SPPPG25U0725105,카카오선물하기,2,8,39900,0,0
1,SPPPG25U0925090,카카오선물하기,0,4,39900,0,0
1,SPRLG25U0299105,카카오선물하기,2,6,25900,0,0
1,SPRLG25U0910090,카카오선물하기,0,4,25900,0,0
1,SPRLG25U0910095,카카오선물하기,0,6,25900,0,0
1,SPRLG25U0910105,카카오선물하기,0,4,25900,0,0
1,SPRLG25U0999090,카카오선물하기,1,5,25900,0,0
1,SPAKGA9A0235999,공홈,0,4,25900,1,1
1,SPAKGA9A0491999,공홈,0,3,35900,1,1
1,SPAKGA9KU976999,공홈,1,4,19900,0,0
1,SPAYGA9A1310100,공홈,0,19,15900,1,1
1,SPAYGA9A1399090,공홈,0,14,15900,0,0
1,SPBWG25W0110085,공홈,0,2,39900,1,1
1,SPBWG25W0119090,공홈,0,3,39900,0,0
1,SPBWG25W0151085,공홈,0,4,39900,2,2
1,SPBWG25W0151095,공홈,0,2,39900,1,1
1,SPBWG37W0219095,공홈,0,1,49900,0,0
1,SPCKG25G0219095,공홈,0,1,39900,1,1
1,SPCKG25M0117095,공홈,2,2,49900,0,0
1,SPHWG25G5051085,공홈,0,2,29900,2,2
1,SPJJG23C1117090,공홈,0,1,59900,0,0
1,SPJJG23GS135095,공홈,0,4,69900,0,0
1,SPJJG26C0160095,공홈,0,6,39900,2,2
1,SPJJG37C0995095,공홈,0,4,39900,1,1
1,SPJJG37G9039090,공홈,0,3,49900,0,0
1,SPKNG37G0120085,공홈,0,2,25900,1,1
1,SPKNG37G0120095,공홈,0,2,25900,0,0
1,SPKWG23W02AC090,공홈,0,4,29900,0,0
1,SPKWG25M0359100,공홈,0,4,39900,0,0
1,SPLWG23C0159105,공홈,0,6,19900,3,3
